"source" "type" "score" "phase" "gene_id" "gene_type" "gene_name" "level" "hgnc_id" "havana_gene" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSG00000140400.17" "HAVANA" "gene" NA NA "ENSG00000140400.17" "protein_coding" "MAN2C1" "1" "HGNC:6827" "OTTHUMG00000172698.7" 0.192859824739651 5.30638971625786 2.26385447442601 0.024091266483228 0.0691111830994962 -4.63393733163911
"ENSG00000184574.10" "HAVANA" "gene" NA NA "ENSG00000184574.10" "protein_coding" "LPAR5" "2" "HGNC:13307" "OTTHUMG00000168713.2" 0.306086852903459 2.33856576544885 2.26347836805383 0.0241146215173389 0.0691698132320475 -4.29298976185087
"ENSG00000112651.12" "HAVANA" "gene" NA NA "ENSG00000112651.12" "protein_coding" "MRPL2" "1" "HGNC:14056" "OTTHUMG00000014719.3" -0.175226857205074 0.465111686741888 -2.26328322695461 0.0241267469324334 0.069196222301681 -4.14761482204577
"ENSG00000124733.5" "HAVANA" "gene" NA NA "ENSG00000124733.5" "protein_coding" "MEA1" "2" "HGNC:6986" "OTTHUMG00000014717.4" -0.19277567972304 5.53198985488857 -2.26313246158086 0.0241361186206693 0.0692147281683684 -4.658436632497
"ENSG00000213614.10" "HAVANA" "gene" NA NA "ENSG00000213614.10" "protein_coding" "HEXA" "1" "HGNC:4878" "OTTHUMG00000133445.5" 0.164485411242498 4.67767738975804 2.26291563711164 0.0241496021447375 0.0692450195733131 -4.58856178129335
"ENSG00000164885.13" "HAVANA" "gene" NA NA "ENSG00000164885.13" "protein_coding" "CDK5" "2" "HGNC:1774" "OTTHUMG00000158414.5" -0.198787018074031 4.03280467345455 -2.26276661465636 0.0241588731082139 0.0692575862307403 -4.5457498935908
"ENSG00000178567.8" "HAVANA" "gene" NA NA "ENSG00000178567.8" "protein_coding" "EPM2AIP1" "2" "HGNC:19735" "OTTHUMG00000185486.3" 0.137072631874734 5.15157375321921 2.26275128618575 0.0241598268964341 0.0692575862307403 -4.62622428226615
"ENSG00000251259.1" "HAVANA" "gene" NA NA "ENSG00000251259.1" "lncRNA" "AC004069.1" "2" NA "OTTHUMG00000160994.4" -0.292970441678846 -1.90957506435077 -2.26258755067348 0.024170017106681 0.0692617969131406 -3.983215040404
"ENSG00000139219.19" "HAVANA" "gene" NA NA "ENSG00000139219.19" "protein_coding" "COL2A1" "2" "HGNC:2200" "OTTHUMG00000149896.7" -0.743396498681878 -2.34398458398726 -2.26256942371545 0.0241711454822594 0.0692617969131406 -3.95936036904151
"ENSG00000197746.14" "HAVANA" "gene" NA NA "ENSG00000197746.14" "protein_coding" "PSAP" "2" "HGNC:9498" "OTTHUMG00000018429.6" 0.188935938772783 10.8544236135361 2.26256541955955 0.0241713947410567 0.0692617969131406 -4.59946588533455
"ENSG00000124143.10" "HAVANA" "gene" NA NA "ENSG00000124143.10" "protein_coding" "ARHGAP40" "2" "HGNC:16226" "OTTHUMG00000032453.3" 0.639598163845771 2.37664892201082 2.26251973407153 0.0241742388220676 0.0692617969131406 -4.28538988584954
"ENSG00000152683.14" "HAVANA" "gene" NA NA "ENSG00000152683.14" "protein_coding" "SLC30A6" "2" "HGNC:19305" "OTTHUMG00000128456.3" -0.128472485796732 5.48650941857106 -2.26248919580955 0.0241761400977661 0.0692617969131406 -4.6561345819416
"ENSG00000284652.1" "HAVANA" "gene" NA NA "ENSG00000284652.1" "lncRNA" "BX323043.1" "2" NA "OTTHUMG00000192292.1" 0.268228431629243 -2.1099200691619 2.26244610681779 0.0241788229881934 0.0692617969131406 -3.94106557130031
"ENSG00000141424.13" "HAVANA" "gene" NA NA "ENSG00000141424.13" "protein_coding" "SLC39A6" "1" "HGNC:18607" "OTTHUMG00000178965.4" -0.214879318843643 6.2748550834058 -2.2615829339304 0.0242326221287592 0.0694075224296788 -4.67983269029903
"ENSG00000006607.14" "HAVANA" "gene" NA NA "ENSG00000006607.14" "protein_coding" "FARP2" "1" "HGNC:16460" "OTTHUMG00000151574.5" -0.14977742484935 5.18538120117441 -2.26141645552821 0.0242430102307842 0.0694288890653332 -4.64155487190226
"ENSG00000167258.15" "HAVANA" "gene" NA NA "ENSG00000167258.15" "protein_coding" "CDK12" "1" "HGNC:24224" "OTTHUMG00000133214.9" -0.14520006760707 6.17473718786918 -2.2612533241156 0.0242531932414745 0.0694496632554782 -4.67874226099984
"ENSG00000211899.10" "HAVANA" "gene" NA NA "ENSG00000211899.10" "IG_C_gene" "IGHM" "2" "HGNC:5541" "OTTHUMG00000152452.6" 0.587494883167749 8.76152810983231 2.26108303164255 0.0242638272301701 0.069471723659864 -4.66182609086365
"ENSG00000120656.12" "HAVANA" "gene" NA NA "ENSG00000120656.12" "protein_coding" "TAF12" "2" "HGNC:11545" "OTTHUMG00000003655.1" -0.144234777358062 4.56608165242995 -2.26082427706917 0.024279993037587 0.0695096154215391 -4.59755222436109
"ENSG00000151729.11" "HAVANA" "gene" NA NA "ENSG00000151729.11" "protein_coding" "SLC25A4" "2" "HGNC:10990" "OTTHUMG00000134299.5" 0.201947275626085 5.18196234257112 2.26061461229895 0.0242930988084683 0.0695387387116725 -4.62955156944144
"ENSG00000109065.12" "HAVANA" "gene" NA NA "ENSG00000109065.12" "protein_coding" "NAT9" "1" "HGNC:23133" "OTTHUMG00000178870.6" -0.16579833280228 5.21579114876943 -2.26043236458315 0.0243044957870165 0.0695629641610528 -4.65164865289534
"ENSG00000165672.7" "HAVANA" "gene" NA NA "ENSG00000165672.7" "protein_coding" "PRDX3" "2" "HGNC:9354" "OTTHUMG00000019146.3" -0.175604354804404 7.12495043001964 -2.26034131613844 0.0243101913022885 0.0695708673237491 -4.68365769886073
"ENSG00000030419.16" "HAVANA" "gene" NA NA "ENSG00000030419.16" "protein_coding" "IKZF2" "2" "HGNC:13177" "OTTHUMG00000133005.7" 0.23771352289858 4.2541753257826 2.25996747216721 0.0243335892008797 0.0696294231176513 -4.5436091736685
"ENSG00000249485.1" "HAVANA" "gene" NA NA "ENSG00000249485.1" "processed_pseudogene" "RBBP4P1" "1" "HGNC:42368" "OTTHUMG00000161817.1" -0.268419306374883 -1.11251924693077 -2.25988911872624 0.0243384956163211 0.0696350586536712 -4.04220097168633
"ENSG00000146856.14" "HAVANA" "gene" NA NA "ENSG00000146856.14" "protein_coding" "AGBL3" "2" "HGNC:27981" "OTTHUMG00000155406.5" 0.220700436880787 1.26851437138397 2.25928869422914 0.0243761221785063 0.069734297400143 -4.20413044811565
"ENSG00000197362.15" "HAVANA" "gene" NA NA "ENSG00000197362.15" "protein_coding" "ZNF786" "2" "HGNC:21806" "OTTHUMG00000158975.2" -0.145746965438356 3.10911361090877 -2.25919789494951 0.0243818166625364 0.0697421731292966 -4.43085840336134
"ENSG00000286015.1" "HAVANA" "gene" NA NA "ENSG00000286015.1" "protein_coding" "CR589904.2" "2" NA "OTTHUMG00000193437.1" -0.720433184676288 -3.75312804505261 -2.25900686103141 0.0243938011479078 0.0697680368174781 -3.86006128792193
"ENSG00000123268.9" "HAVANA" "gene" NA NA "ENSG00000123268.9" "protein_coding" "ATF1" "2" "HGNC:783" "OTTHUMG00000169482.3" -0.155095527529124 4.62808734272336 -2.25813282443626 0.0244486990771696 0.0699166150186579 -4.60924572985274
"ENSG00000127990.19" "HAVANA" "gene" NA NA "ENSG00000127990.19" "protein_coding" "SGCE" "2" "HGNC:10808" "OTTHUMG00000022828.19" -0.294133855909391 4.56778017985521 -2.25793927258522 0.0244608705214005 0.0699429860181385 -4.60345371443185
"ENSG00000121690.11" "HAVANA" "gene" NA NA "ENSG00000121690.11" "protein_coding" "DEPDC7" "2" "HGNC:29899" "OTTHUMG00000166242.2" -0.409317661062622 1.00254836446484 -2.25778388086764 0.0244706460915013 0.0699625007632336 -4.21020284453879
"ENSG00000114480.13" "HAVANA" "gene" NA NA "ENSG00000114480.13" "protein_coding" "GBE1" "2" "HGNC:4180" "OTTHUMG00000158978.3" -0.185210642819841 5.06043606002102 -2.25736816581167 0.0244968151012281 0.0700288746141933 -4.6464318064746
"ENSG00000168679.18" "HAVANA" "gene" NA NA "ENSG00000168679.18" "protein_coding" "SLC16A4" "1" "HGNC:10925" "OTTHUMG00000011285.6" 0.468670388247591 4.30294745030861 2.25731424121696 0.0245002114041343 0.0700301401316486 -4.53799227236472
"ENSG00000165240.20" "HAVANA" "gene" NA NA "ENSG00000165240.20" "protein_coding" "ATP7A" "2" "HGNC:869" "OTTHUMG00000021885.4" 0.178988927432708 4.69445282786295 2.25718017155049 0.024508657214377 0.0700458368554578 -4.59821375399838
"ENSG00000138735.16" "HAVANA" "gene" NA NA "ENSG00000138735.16" "protein_coding" "PDE5A" "2" "HGNC:8784" "OTTHUMG00000132971.7" 0.23539876254031 4.06341539137481 2.25687111554161 0.0245281360543852 0.0700930584367208 -4.50588967895179
"ENSG00000163053.11" "HAVANA" "gene" NA NA "ENSG00000163053.11" "protein_coding" "SLC16A14" "1" "HGNC:26417" "OTTHUMG00000133205.6" -0.492825380597171 3.72386967816059 -2.25650188182028 0.0245514253565052 0.0701511563271558 -4.54926985530221
"ENSG00000143995.20" "HAVANA" "gene" NA NA "ENSG00000143995.20" "protein_coding" "MEIS1" "1" "HGNC:7000" "OTTHUMG00000150714.14" 0.219862081664738 3.5975912951438 2.25608985107341 0.024577436765711 0.0702170171966511 -4.4601725880928
"ENSG00000228655.7" "HAVANA" "gene" NA NA "ENSG00000228655.7" "lncRNA" "AC079793.1" "2" NA "OTTHUMG00000153939.2" 0.521460793384378 -3.15228643290958 2.25515741637698 0.0246363896463902 0.0703769636766159 -3.85760836002624
"ENSG00000198088.10" "HAVANA" "gene" NA NA "ENSG00000198088.10" "protein_coding" "NUP62CL" "2" "HGNC:25960" "OTTHUMG00000022159.4" -0.294344242810427 1.41540746458412 -2.25493099014898 0.0246507239095868 0.070409428249163 -4.24976943155369
"ENSG00000257512.1" "HAVANA" "gene" NA NA "ENSG00000257512.1" "transcribed_processed_pseudogene" "AC124947.2" "2" NA "OTTHUMG00000170153.1" -0.609252885323025 -2.25493572887984 -2.2547689095164 0.0246609891275324 0.070424503818112 -3.98298135066417
"ENSG00000166847.10" "HAVANA" "gene" NA NA "ENSG00000166847.10" "protein_coding" "DCTN5" "1" "HGNC:24594" "OTTHUMG00000131610.7" -0.111004592310388 6.36092842412903 -2.25475386038775 0.0246619424378652 0.070424503818112 -4.69524309098936
"ENSG00000119326.15" "HAVANA" "gene" NA NA "ENSG00000119326.15" "protein_coding" "CTNNAL1" "2" "HGNC:2512" "OTTHUMG00000020466.4" -0.200450888226895 5.02170344163896 -2.25470141564422 0.0246652648816425 0.0704255094344585 -4.64371552272055
"ENSG00000186301.8" "HAVANA" "gene" NA NA "ENSG00000186301.8" "unprocessed_pseudogene" "MST1P2" "2" "HGNC:7383" "OTTHUMG00000057487.4" 0.45032233078273 1.28640411743657 2.25453820724663 0.024675606839128 0.0704465548652289 -4.20713466222928
"ENSG00000196562.14" "HAVANA" "gene" NA NA "ENSG00000196562.14" "protein_coding" "SULF2" "2" "HGNC:20392" "OTTHUMG00000032675.9" -0.279754646405031 5.28884290289986 -2.25447450049048 0.024679644741035 0.0704495999048807 -4.66864946196428
"ENSG00000111653.20" "HAVANA" "gene" NA NA "ENSG00000111653.20" "protein_coding" "ING4" "2" "HGNC:19423" "OTTHUMG00000141274.7" 0.178608449825863 4.69849276110549 2.25419778313638 0.0246971904826243 0.0704897554990756 -4.60956240019512
"ENSG00000113448.19" "HAVANA" "gene" NA NA "ENSG00000113448.19" "protein_coding" "PDE4D" "2" "HGNC:8783" "OTTHUMG00000162218.9" 0.382387289458929 5.38896373629446 2.25415888279931 0.0246996578948258 0.0704897554990756 -4.65162538346783
"ENSG00000248994.2" "HAVANA" "gene" NA NA "ENSG00000248994.2" "lncRNA" "AC124852.1" "1" NA "OTTHUMG00000161604.9" 0.511018006395594 -2.324912615051 2.2538400210779 0.0247198910761384 0.0705390079931691 -3.92134431345591
"ENSG00000110786.18" "HAVANA" "gene" NA NA "ENSG00000110786.18" "protein_coding" "PTPN5" "2" "HGNC:9657" "OTTHUMG00000134304.4" 0.411008244923112 -2.95504266924525 2.25377441610014 0.0247240557878056 0.0705424022537751 -3.87136388980922
"ENSG00000205559.5" "HAVANA" "gene" NA NA "ENSG00000205559.5" "lncRNA" "CHKB-DT" "1" "HGNC:40146" "OTTHUMG00000150208.3" -0.210924025729195 0.994783820662145 -2.25369284145862 0.0247292351306645 0.0705486902837271 -4.20958922801645
"ENSG00000171497.5" "HAVANA" "gene" NA NA "ENSG00000171497.5" "protein_coding" "PPID" "2" "HGNC:9257" "OTTHUMG00000161927.4" -0.124913038269662 4.51864253928834 -2.25359380309299 0.0247355245491787 0.0705581432941563 -4.60918892098117
"ENSG00000271811.1" "HAVANA" "gene" NA NA "ENSG00000271811.1" "lncRNA" "Z97200.1" "2" NA "OTTHUMG00000185301.1" -0.480037020630036 -2.52712251943356 -2.25342127599604 0.0247464841810459 0.070580914222615 -3.95227488162348
"ENSG00000167578.18" "HAVANA" "gene" NA NA "ENSG00000167578.18" "protein_coding" "RAB4B" "2" "HGNC:9782" "OTTHUMG00000182694.6" 0.271260740820291 -0.173115503113338 2.2532945501884 0.0247545370150953 0.0705953900201961 -4.10691364628733
"ENSG00000147145.12" "HAVANA" "gene" NA NA "ENSG00000147145.12" "protein_coding" "LPAR4" "2" "HGNC:4478" "OTTHUMG00000021895.3" -0.394526379920321 -2.72386431976395 -2.25322263036969 0.0247591081972948 0.0705999344988406 -3.93622790637931
"ENSG00000104381.14" "HAVANA" "gene" NA NA "ENSG00000104381.14" "protein_coding" "GDAP1" "2" "HGNC:15968" "OTTHUMG00000164509.3" -0.254426632260501 3.19094461122598 -2.25304119332763 0.0247706434916694 0.0706243334761282 -4.45179632817576
"ENSG00000099341.11" "HAVANA" "gene" NA NA "ENSG00000099341.11" "protein_coding" "PSMD8" "1" "HGNC:9566" "OTTHUMG00000150691.5" -0.204446235669619 7.063638095898 -2.25285447946496 0.0247825191496118 0.0706450714753061 -4.70043424920988
"ENSG00000232037.3" "HAVANA" "gene" NA NA "ENSG00000232037.3" "processed_pseudogene" "AL590556.1" "1" NA "OTTHUMG00000002673.1" 0.339556746024119 -2.72794229656921 2.25280067420769 0.0247859422715111 0.0706450714753061 -3.90247956618556
"ENSG00000101224.17" "HAVANA" "gene" NA NA "ENSG00000101224.17" "protein_coding" "CDC25B" "2" "HGNC:1726" "OTTHUMG00000031764.3" -0.247323443606715 6.55243688042766 -2.2527863172293 0.0247868557403236 0.0706450714753061 -4.70153017756824
"ENSG00000205581.11" "HAVANA" "gene" NA NA "ENSG00000205581.11" "protein_coding" "HMGN1" "2" "HGNC:4984" "OTTHUMG00000066178.7" -0.130019657847262 7.29279528206063 -2.25261497803054 0.0247977595278758 0.0706676536545596 -4.69941570251879
"ENSG00000196839.13" "HAVANA" "gene" NA NA "ENSG00000196839.13" "protein_coding" "ADA" "1" "HGNC:186" "OTTHUMG00000033081.4" -0.256737590726585 2.72945830410272 -2.25238937814328 0.0248121227485796 0.0707000877741643 -4.4123627929634
"ENSG00000170949.17" "HAVANA" "gene" NA NA "ENSG00000170949.17" "protein_coding" "ZNF160" "1" "HGNC:12948" "OTTHUMG00000182854.3" 0.150774091398536 4.74224829907154 2.25229670493506 0.0248180250492847 0.0707084083055204 -4.61818446834231
"ENSG00000139842.15" "HAVANA" "gene" NA NA "ENSG00000139842.15" "protein_coding" "CUL4A" "2" "HGNC:2554" "OTTHUMG00000017384.6" -0.130215529846406 6.4370011219257 -2.25185914864444 0.0248459092316894 0.0707793473367002 -4.70233967305921
"ENSG00000142798.20" "HAVANA" "gene" NA NA "ENSG00000142798.20" "protein_coding" "HSPG2" "2" "HGNC:5273" "OTTHUMG00000002674.11" 0.30125677295419 7.95164852574036 2.25119070695307 0.02488855963737 0.0708923292890489 -4.69881440367797
"ENSG00000224817.2" "HAVANA" "gene" NA NA "ENSG00000224817.2" "lncRNA" "AC010789.1" "2" NA "OTTHUMG00000018941.3" -0.897143709181505 -2.59720029343441 -2.2510853575652 0.0248952873323467 0.0709029744924853 -3.99444190559329
"ENSG00000269978.1" "HAVANA" "gene" NA NA "ENSG00000269978.1" "lncRNA" "AL359881.1" "2" NA "OTTHUMG00000183919.1" 0.523241975746432 -2.73865799365936 2.25076368727993 0.0249158392316883 0.070952984408279 -3.9086457949146
"ENSG00000100433.16" "HAVANA" "gene" NA NA "ENSG00000100433.16" "protein_coding" "KCNK10" "2" "HGNC:6273" "OTTHUMG00000170743.3" 0.615647425672353 -3.17521947896727 2.250155847726 0.0249547150856825 0.0710551572813176 -3.86564206999999
"ENSG00000183682.8" "HAVANA" "gene" NA NA "ENSG00000183682.8" "protein_coding" "BMP8A" "2" "HGNC:21650" "OTTHUMG00000008394.2" -0.333824506316353 3.0504108276786 -2.25009569621605 0.0249585650862085 0.0710575862384731 -4.46495337032041
"ENSG00000187607.16" "HAVANA" "gene" NA NA "ENSG00000187607.16" "protein_coding" "ZNF286A" "2" "HGNC:13501" "OTTHUMG00000166448.15" -0.187543749707567 1.89753197703292 -2.24992349765585 0.0249695895180216 0.0710804379243958 -4.30766908011942
"ENSG00000173113.7" "HAVANA" "gene" NA NA "ENSG00000173113.7" "protein_coding" "TRMT112" "2" "HGNC:26940" "OTTHUMG00000167848.4" -0.211683496699806 6.66215449701117 -2.24973061286 0.0249819433406552 0.0711070680200401 -4.70851982718047
"ENSG00000179934.7" "HAVANA" "gene" NA NA "ENSG00000179934.7" "protein_coding" "CCR8" "2" "HGNC:1609" "OTTHUMG00000131290.3" 0.369199431132403 -0.426155140146508 2.2494692185896 0.0249986935114851 0.071146203715918 -4.09285089598979
"ENSG00000115946.8" "HAVANA" "gene" NA NA "ENSG00000115946.8" "protein_coding" "PNO1" "2" "HGNC:32790" "OTTHUMG00000129563.3" -0.158223082153133 4.58607692159221 -2.24869365806943 0.0250484489514163 0.0712792516368317 -4.63308828625725
"ENSG00000104611.12" "HAVANA" "gene" NA NA "ENSG00000104611.12" "protein_coding" "SH2D4A" "1" "HGNC:26102" "OTTHUMG00000097005.4" 0.249365568054855 5.26914116285446 2.24849800223401 0.025061014671997 0.0713064512028139 -4.66176712186635
"ENSG00000115274.15" "HAVANA" "gene" NA NA "ENSG00000115274.15" "protein_coding" "INO80B" "2" "HGNC:13324" "OTTHUMG00000129959.5" 0.289472180147257 -1.96052954674168 2.24816949847238 0.0250821246814877 0.0713551234443355 -3.98771144046833
"ENSG00000166762.19" "HAVANA" "gene" NA NA "ENSG00000166762.19" "protein_coding" "CATSPER2" "2" "HGNC:18810" "OTTHUMG00000059902.13" 0.313393110960637 1.32828970980967 2.24813815322511 0.0250841397683904 0.0713551234443355 -4.23307745235831
"ENSG00000101199.13" "HAVANA" "gene" NA NA "ENSG00000101199.13" "protein_coding" "ARFGAP1" "1" "HGNC:15852" "OTTHUMG00000032965.8" -0.189878847672011 6.61167917910939 -2.24806892391739 0.0250885908002201 0.0713592235932364 -4.71218890347997
"ENSG00000083844.10" "HAVANA" "gene" NA NA "ENSG00000083844.10" "protein_coding" "ZNF264" "1" "HGNC:13057" "OTTHUMG00000183104.3" 0.165833831007485 5.01418531298603 2.24757501247609 0.0251203662780819 0.0714410320802833 -4.64805886332388
"ENSG00000150477.15" "HAVANA" "gene" NA NA "ENSG00000150477.15" "protein_coding" "KIAA1328" "1" "HGNC:29248" "OTTHUMG00000178087.9" 0.20101658937507 2.81970102099704 2.24723620245295 0.0251421836180778 0.0714945039079666 -4.39072418042474
"ENSG00000136521.13" "HAVANA" "gene" NA NA "ENSG00000136521.13" "protein_coding" "NDUFB5" "2" "HGNC:7700" "OTTHUMG00000157480.4" -0.169858715489537 6.03218872467877 -2.24713939858152 0.0251484202314913 0.0715029706396127 -4.70787321652173
"ENSG00000104369.5" "HAVANA" "gene" NA NA "ENSG00000104369.5" "protein_coding" "JPH1" "2" "HGNC:14201" "OTTHUMG00000164524.2" 0.403739546894854 3.09673738909401 2.24709637387169 0.0251511925404627 0.0715029706396127 -4.40465356730048
"ENSG00000058063.16" "HAVANA" "gene" NA NA "ENSG00000058063.16" "protein_coding" "ATP11B" "1" "HGNC:13553" "OTTHUMG00000158295.4" -0.182002070377352 5.90724352264904 -2.24658735671416 0.0251840113569595 0.071587688439457 -4.70514811511678
"ENSG00000089289.16" "HAVANA" "gene" NA NA "ENSG00000089289.16" "protein_coding" "IGBP1" "2" "HGNC:5461" "OTTHUMG00000021767.2" 0.165215162665624 5.67881319457265 2.2460743602987 0.0252171243675158 0.0716732220994724 -4.69442796602134
"ENSG00000277715.1" "HAVANA" "gene" NA NA "ENSG00000277715.1" "lncRNA" "AC079174.2" "2" NA "OTTHUMG00000187254.1" -0.285083873652024 -0.898246722444384 -2.24594458711191 0.0252255069883515 0.0716884538767607 -4.09220125425886
"ENSG00000240445.6" "HAVANA" "gene" NA NA "ENSG00000240445.6" "protein_coding" "FOXO3B" "2" "HGNC:3822" "OTTHUMG00000059047.4" -0.232766638115388 0.977294480225356 -2.2455208327472 0.025252896004597 0.0717576898692466 -4.22384349441716
"ENSG00000136631.15" "HAVANA" "gene" NA NA "ENSG00000136631.15" "protein_coding" "VPS45" "2" "HGNC:14579" "OTTHUMG00000012511.10" -0.124500313284752 5.56515283065333 -2.24526715315806 0.0252693047342886 0.071795711833431 -4.69867326984697
"ENSG00000100243.21" "HAVANA" "gene" NA NA "ENSG00000100243.21" "protein_coding" "CYB5R3" "2" "HGNC:2873" "OTTHUMG00000150745.7" 0.225259929388686 7.6819307142073 2.24515858539759 0.0252763300404098 0.0718070674883916 -4.7139170092042
"ENSG00000259583.3" "HAVANA" "gene" NA NA "ENSG00000259583.3" "lncRNA" "AC015712.2" "2" NA "OTTHUMG00000172067.3" 0.291756084654764 0.76350397306565 2.24500785401071 0.0252860865232715 0.0718261784433649 -4.1859807765615
"ENSG00000233057.1" "HAVANA" "gene" NA NA "ENSG00000233057.1" "processed_pseudogene" "EEF1A1P14" "1" "HGNC:3197" "OTTHUMG00000035565.1" 0.317352170660331 -1.62729815338701 2.24481718614712 0.0252984326845078 0.0718526400275132 -4.01363140094667
"ENSG00000251002.8" "HAVANA" "gene" NA NA "ENSG00000251002.8" "lncRNA" "AC244502.1" "2" NA "OTTHUMG00000168895.5" 0.315541619712305 -1.62981238184592 2.24395700508538 0.0253541964022035 0.0720002701374673 -4.01725214741535
"ENSG00000179476.8" "HAVANA" "gene" NA NA "ENSG00000179476.8" "protein_coding" "C14orf28" "1" "HGNC:19834" "OTTHUMG00000170722.2" 0.143377601646508 2.13318632737049 2.24391265794031 0.0253570742251367 0.0720002701374673 -4.32475415352262
"ENSG00000147364.17" "HAVANA" "gene" NA NA "ENSG00000147364.17" "protein_coding" "FBXO25" "2" "HGNC:13596" "OTTHUMG00000090341.8" 0.182778640085579 4.71302527312001 2.2438749482147 0.0253595215486288 0.0720002701374673 -4.62875234502447
